path,split,class_name,class_id,group,xml_path
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/crazing/crazing_98.jpg,train,crazing,0,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/crazing_98.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/crazing/crazing_99.jpg,train,crazing,0,G2,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/crazing_99.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_1.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_1.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_10.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_10.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_100.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_100.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_101.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_101.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_102.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_102.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_103.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_103.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_104.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_104.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_105.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_105.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_106.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_106.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_107.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_107.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_108.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_108.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_109.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_109.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_11.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_11.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_110.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_110.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_111.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_111.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_112.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_112.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_113.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_113.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_114.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_114.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_115.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_115.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_116.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_116.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_117.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_117.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_118.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_118.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_119.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_119.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_12.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_12.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_120.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_120.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_121.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_121.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_122.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_122.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_123.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_123.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_124.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_124.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_125.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_125.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_126.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_126.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_127.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_127.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_128.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_128.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_129.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_129.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_13.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_13.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_130.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_130.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_131.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_131.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_132.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_132.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_133.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_133.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_134.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_134.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_135.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_135.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_136.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_136.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_137.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_137.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_138.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_138.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_139.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_139.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_14.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_14.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_140.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_140.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_141.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_141.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_142.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_142.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_143.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_143.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_144.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_144.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_145.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_145.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_146.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_146.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_147.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_147.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_148.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_148.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_149.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_149.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_15.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_15.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_150.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_150.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_151.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_151.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_152.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_152.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_153.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_153.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_154.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_154.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_155.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_155.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_156.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_156.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_157.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_157.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_158.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_158.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_159.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_159.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_16.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_16.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_160.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_160.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_161.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_161.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_162.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_162.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_163.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_163.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_164.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_164.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_165.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_165.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_166.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_166.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_167.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_167.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_168.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_168.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_169.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_169.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_17.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_17.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_170.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_170.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_171.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_171.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_172.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_172.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_173.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_173.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_174.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_174.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_175.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_175.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_176.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_176.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_177.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_177.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_178.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_178.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_179.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_179.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_18.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_18.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_180.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_180.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_181.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_181.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_182.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_182.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_183.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_183.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_184.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_184.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_185.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_185.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_186.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_186.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_187.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_187.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_188.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_188.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_189.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_189.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_19.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_19.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_190.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_190.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_191.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_191.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_192.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_192.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_193.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_193.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_194.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_194.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_195.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_195.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_196.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_196.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_197.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_197.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_198.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_198.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_199.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_199.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_2.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_2.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_20.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_20.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/inclusion/inclusion_200.jpg,train,inclusion,1,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/inclusion_200.xml
